Brand,Model,Price,Rating,Reviews,RAM(GB),ROM(GB),Battery(mAh),Screen_Size(inch),Camera
Vivo,vivo Y22,"₹10,900",4.3,"2,442 Ratings & 142 Reviews",4.0,64.0,5000,6.55,50MP
Vivo,vivo V50 5G,"₹37,999",4.5,"2,005 Ratings & 177 Reviews",12.0,512.0,6000,6.77,50MP
Vivo,vivo Y31 5G,"₹14,999",4.4,120 Ratings & 1 Reviews,4.0,128.0,6500,6.68,50MP
Vivo,vivo Y400 Pro 5G,"₹26,999",4.4,"1,058 Ratings & 54 Reviews",8.0,256.0,5500,6.77,50MP
Vivo,vivo Y29 5G,"₹15,499",4.4,"2,070 Ratings & 82 Reviews",6.0,128.0,5500,6.68,50MP
Vivo,vivo Y36,"₹14,999",4.3,"1,521 Ratings & 70 Reviews",8.0,128.0,5000,6.64,50MP
Vivo,vivo Y19 5G,"₹12,999",4.2,238 Ratings & 7 Reviews,6.0,128.0,5500,6.74,13MP
Vivo,vivo T3 Pro 5G,"₹22,999",4.5,"90,929 Ratings & 5,580 Reviews",8.0,128.0,5500,6.77,50MP
Vivo,vivo Y19 5G,"₹11,499",4.3,"1,536 Ratings & 60 Reviews",4.0,128.0,5500,6.74,13MP
Vivo,vivo V30 Pro 5G,"₹46,999",4.5,"7,418 Ratings & 863 Reviews",8.0,256.0,5000,6.78,50MP
Vivo,vivo Y300 5G,"₹19,690",4.4,"3,080 Ratings & 178 Reviews",8.0,128.0,5000,6.67,50MP
Vivo,vivo Y19 5G,"₹11,499",4.3,"1,536 Ratings & 60 Reviews",4.0,128.0,5500,6.74,13MP
Vivo,vivo T3 5G,"₹18,499",4.4,"1,36,886 Ratings & 8,217 Reviews",8.0,128.0,5000,6.67,50MP
Vivo,vivo Y300 5G,"₹19,790",4.4,"3,080 Ratings & 178 Reviews",8.0,128.0,5000,6.67,50MP
Vivo,vivo T3 Lite 5G,"₹11,499",4.4,"1,06,975 Ratings & 3,636 Reviews",6.0,128.0,5000,6.56,50MP
Vivo,vivo Y18i,"₹9,499",4.2,"2,826 Ratings & 83 Reviews",4.0,64.0,5000,,13MP
Vivo,vivo T3 5G,"₹20,499",4.4,"1,36,886 Ratings & 8,217 Reviews",8.0,256.0,5000,6.67,50MP
Vivo,vivo T4 Ultra 5G,"₹35,999",4.5,"3,778 Ratings & 364 Reviews",8.0,256.0,5500,6.67,50MP
Vivo,vivo Y300 5G,"₹20,284",4.4,"3,080 Ratings & 178 Reviews",8.0,128.0,5000,6.67,50MP
Vivo,vivo Y400 5G,"₹23,999",4.3,399 Ratings & 12 Reviews,8.0,256.0,6000,6.74,50MP
Vivo,vivo Y19 5G,"₹10,449",4.3,"1,536 Ratings & 60 Reviews",4.0,64.0,5500,6.74,13MP
Vivo,vivo Y19 5G,"₹12,819",4.2,238 Ratings & 7 Reviews,6.0,128.0,5500,6.74,13MP
Vivo,vivo T2 5G,"₹17,999",4.4,"20,774 Ratings & 1,323 Reviews",8.0,128.0,4500,6.38,2MP
Vivo,vivo V60 5G,"₹40,999",4.5,980 Ratings & 81 Reviews,12.0,256.0,6500,6.77,50MP
Vivo,vivo V60 5G,"₹38,999",4.5,"2,103 Ratings & 163 Reviews",8.0,256.0,6500,6.77,50MP
Vivo,vivo V60 5G,"₹36,999",4.5,"2,103 Ratings & 163 Reviews",8.0,128.0,6500,6.77,50MP
Vivo,vivo Y18,"₹7,759",4.1,"1,717 Ratings & 61 Reviews",4.0,128.0,5000,6.56,50MP
Vivo,vivo Y18t,"₹8,499",4.2,831 Ratings & 30 Reviews,4.0,128.0,5000,6.56,50MP
Vivo,vivo Y18t,"₹8,499",4.2,831 Ratings & 30 Reviews,4.0,128.0,5000,6.56,50MP
Vivo,vivo V60 5G,"₹45,999",4.5,536 Ratings & 42 Reviews,16.0,512.0,6500,6.77,50MP
Vivo,vivo T3 Lite 5G,"₹11,499",4.4,"1,06,975 Ratings & 3,636 Reviews",6.0,128.0,5000,6.56,50MP
Vivo,vivo T3x 5G,"₹15,499",4.4,"30,757 Ratings & 1,493 Reviews",8.0,128.0,6000,6.7165354,50MP
Vivo,vivo X200 FE,"₹59,999",4.6,573 Ratings & 75 Reviews,16.0,512.0,6500,6.31,50MP
Vivo,vivo Y400 5G,"₹22,890",4.3,399 Ratings & 12 Reviews,8.0,256.0,6000,6.67,50MP
Vivo,vivo T3 5G,"₹20,499",4.4,"1,36,886 Ratings & 8,217 Reviews",8.0,256.0,5000,6.67,50MP
Vivo,vivo Y19 5G,"₹12,819",4.2,238 Ratings & 7 Reviews,6.0,128.0,5500,6.74,13MP
Vivo,vivo V40 Pro 5G,"₹55,999",4.5,"1,131 Ratings & 118 Reviews",12.0,512.0,5500,6.78,50MP
Vivo,vivo V40 Pro 5G,"₹49,999",4.5,"1,270 Ratings & 155 Reviews",8.0,256.0,5500,6.78,50MP
Vivo,vivo Y29 5G,"₹15,499",4.4,"2,070 Ratings & 82 Reviews",6.0,128.0,5500,6.68,50MP
Vivo,vivo Y29 5G,"₹18,999",4.4,913 Ratings & 42 Reviews,8.0,256.0,5500,6.68,50MP
Vivo,vivo Y29 5G,"₹13,999",4.3,974 Ratings & 46 Reviews,4.0,128.0,5500,6.68,50MP
Vivo,vivo Y29 5G,"₹16,999",4.4,913 Ratings & 42 Reviews,8.0,128.0,5500,6.68,50MP
Vivo,vivo V50 5G,"₹34,999",4.5,"7,739 Ratings & 635 Reviews",8.0,256.0,6000,6.77,50MP
Vivo,vivo Y300 Plus 5G,"₹23,999",4.4,406 Ratings & 22 Reviews,8.0,128.0,5000,6.78,50MP
Vivo,vivo Y300 Plus 5G,"₹23,999",4.4,406 Ratings & 22 Reviews,8.0,128.0,5000,6.78,50MP
Vivo,vivo Y29 5G,"₹13,990",4.3,974 Ratings & 46 Reviews,4.0,128.0,5500,6.68,50MP
Vivo,vivo V50 5G,"₹44,990",4.5,"2,005 Ratings & 177 Reviews",12.0,512.0,6000,6.77,50MP
Vivo,vivo T2 5G,"₹17,999",4.4,"20,774 Ratings & 1,323 Reviews",8.0,128.0,4500,6.38,2MP
Vivo,vivo T2 5G,"₹15,999",4.4,"1,14,648 Ratings & 7,149 Reviews",6.0,128.0,4500,6.38,2MP
Vivo,vivo Y36,"₹14,999",4.3,"1,521 Ratings & 70 Reviews",8.0,128.0,5000,6.64,50MP
Vivo,vivo Y18i,"₹8,499",4.2,"2,826 Ratings & 83 Reviews",4.0,64.0,5000,,13MP
Vivo,vivo V30 Pro 5G,"₹46,999",4.5,"7,418 Ratings & 863 Reviews",8.0,256.0,5000,6.78,50MP
Vivo,vivo Y29 5G,"₹16,999",4.4,913 Ratings & 42 Reviews,8.0,128.0,5500,6.68,50MP
Vivo,vivo V30 Pro 5G,"₹51,999",4.5,"2,994 Ratings & 314 Reviews",12.0,512.0,5000,6.78,50MP
Vivo,vivo Y100A,"₹21,999",4.3,944 Ratings & 53 Reviews,8.0,128.0,4500,6.38,64MP
Vivo,vivo Y29 5G,"₹15,389",4.4,"2,070 Ratings & 82 Reviews",6.0,128.0,5500,6.68,50MP
Vivo,vivo Y29 5G,"₹15,389",4.4,"2,070 Ratings & 82 Reviews",6.0,128.0,5500,6.68,50MP
Vivo,vivo Y35,"₹22,999",4.4,"4,559 Ratings & 278 Reviews",8.0,128.0,5000,6.58,50MP
Vivo,vivo V40 Pro 5G,"₹55,999",4.5,"1,131 Ratings & 118 Reviews",12.0,512.0,5500,6.78,50MP
Vivo,vivo Y100A,"₹19,799",4.3,944 Ratings & 53 Reviews,8.0,256.0,4500,6.38,64MP
Vivo,vivo Y35,"₹16,999",4.4,"4,559 Ratings & 278 Reviews",8.0,128.0,5000,6.58,50MP
Vivo,vivo V30 Pro 5G,"₹51,999",4.5,"2,994 Ratings & 314 Reviews",12.0,512.0,5000,6.78,50MP
Vivo,vivo Y36,"₹21,999",4.3,"1,521 Ratings & 70 Reviews",8.0,128.0,5000,6.64,50MP
Vivo,vivo V30e,"₹25,999",4.4,"6,399 Ratings & 405 Reviews",8.0,128.0,5500,6.78,50MP
Vivo,vivo Y100A,"₹21,999",4.3,944 Ratings & 53 Reviews,8.0,128.0,4500,6.38,64MP
Vivo,vivo T2 5G,"₹23,999",4.4,"1,14,648 Ratings & 7,149 Reviews",6.0,128.0,4500,6.38,2MP
Vivo,vivo Y16,"₹10,999",4.2,"3,316 Ratings & 164 Reviews",3.0,64.0,5000,6.51,13MP
Vivo,vivo V50 5G,"₹31,486",4.5,"7,739 Ratings & 635 Reviews",8.0,256.0,6000,6.77,50MP
Vivo,vivo Y100A,"₹21,990",4.3,944 Ratings & 53 Reviews,8.0,128.0,4500,6.38,64MP
Vivo,vivo Y100A,"₹23,999",4.3,944 Ratings & 53 Reviews,8.0,256.0,4500,6.38,64MP
Vivo,vivo Y39 5G,"₹18,999",4.4,441 Ratings & 19 Reviews,8.0,256.0,6500,6.68,50MP
Vivo,vivo V30 Pro 5G,"₹46,999",4.5,"7,418 Ratings & 863 Reviews",8.0,256.0,5000,6.78,50MP
Vivo,vivo Y01,"₹12,800",4.2,"1,845 Ratings & 96 Reviews",2.0,32.0,5000,6.51,8MP
Vivo,vivo Y28s 5G,"₹12,999",4.3,775 Ratings & 22 Reviews,4.0,128.0,5000,6.56,50MP
Vivo,vivo Y200 Pro 5G,"₹27,999",4.4,544 Ratings & 29 Reviews,8.0,128.0,5000,6.78,64MP
Vivo,vivo Y18,"₹12,999",4.1,"1,717 Ratings & 61 Reviews",4.0,64.0,5000,6.56,50MP
Vivo,vivo V50 5G,"₹29,899",4.5,"7,739 Ratings & 635 Reviews",8.0,128.0,6000,6.77,50MP
Vivo,vivo Y39 5G,"₹18,999",4.4,441 Ratings & 19 Reviews,8.0,256.0,6500,6.68,50MP
Vivo,vivo Y200 5G,"₹21,999",4.4,"3,516 Ratings & 223 Reviews",8.0,256.0,4800,6.67,64MP
Vivo,vivo Y200 Pro 5G,"₹24,789",4.4,544 Ratings & 29 Reviews,8.0,128.0,5000,6.78,64MP
Vivo,vivo Y28s 5G,"₹17,999",4.3,775 Ratings & 22 Reviews,4.0,128.0,5000,6.56,50MP
Vivo,vivo V40e 5G,"₹30,999",4.4,"10,508 Ratings & 695 Reviews",8.0,256.0,5500,6.77,50MP
Vivo,vivo V40 5G,"₹34,999",4.5,"8,980 Ratings & 908 Reviews",8.0,128.0,5500,6.78,50MP
Vivo,vivo Y75,"₹19,990",4.3,"3,494 Ratings & 236 Reviews",8.0,128.0,4050,6.44,50MP
Vivo,vivo Y75,"₹19,990",4.3,"3,494 Ratings & 236 Reviews",8.0,128.0,5000,6.44,50MP
Vivo,vivo Y18,"₹12,999",4.1,"1,717 Ratings & 61 Reviews",4.0,64.0,5000,6.56,50MP
Vivo,vivo Y28s 5G,"₹15,999",4.4,"1,104 Ratings & 51 Reviews",6.0,128.0,5000,6.56,50MP
Vivo,vivo V40 5G,"₹42,947",4.6,"1,196 Ratings & 115 Reviews",12.0,512.0,5500,6.78,50MP
Vivo,vivo X90,"₹59,999",4.4,"1,085 Ratings & 169 Reviews",8.0,256.0,4810,6.78,50MP
Vivo,vivo V25 Pro 5G,"₹35,999",4.3,"7,679 Ratings & 927 Reviews",8.0,128.0,4830,6.56,64MP
Vivo,vivo V25 Pro 5G,"₹35,999",4.3,"7,679 Ratings & 927 Reviews",8.0,128.0,4830,6.56,64MP
Vivo,vivo Y28s 5G,"₹14,999",4.3,412 Ratings & 18 Reviews,8.0,128.0,5000,6.56,50MP
Vivo,vivo X90,"₹54,990",4.4,"1,085 Ratings & 169 Reviews",8.0,256.0,4810,6.78,50MP
Vivo,vivo U10,"₹10,990",4.4,"44,941 Ratings & 3,133 Reviews",3.0,32.0,5000,6.35,13MP
Vivo,vivo Y81,"₹13,990",4.4,"51,337 Ratings & 3,379 Reviews",3.0,32.0,3260,6.1,13MP
Vivo,vivo Y17s,"₹10,999",4.3,"1,276 Ratings & 63 Reviews",4.0,64.0,5000,6.56,50MP
Vivo,vivo Y56 5G,"₹15,999",4.2,364 Ratings & 19 Reviews,4.0,128.0,5000,6.58,50MP
Vivo,vivo Y56 5G,"₹17,999",4.3,"4,661 Ratings & 289 Reviews",8.0,128.0,5000,6.58,50MP
Vivo,vivo Y56 5G,"₹17,999",4.3,"4,661 Ratings & 289 Reviews",8.0,128.0,5000,6.58,50MP
Vivo,vivo Y56 5G,"₹15,999",4.2,364 Ratings & 19 Reviews,4.0,128.0,5000,6.58,50MP
Vivo,vivo V20 Pro,"₹34,990",4.4,"9,199 Ratings & 889 Reviews",8.0,128.0,4000,6.44,64MP
Vivo,vivo V29 5G,"₹32,999",4.5,"9,700 Ratings & 1,032 Reviews",8.0,128.0,4600,6.78,50MP
Vivo,vivo V29 5G,"₹36,999",4.5,"3,057 Ratings & 283 Reviews",12.0,256.0,4600,6.78,50MP
Vivo,vivo V29 5G,"₹32,999",4.5,"9,700 Ratings & 1,032 Reviews",8.0,128.0,4600,6.78,50MP
Vivo,vivo V17,"₹27,990",4.5,"8,589 Ratings & 762 Reviews",8.0,128.0,4500,6.44,48MP
Vivo,vivo Y20G 2021,"₹13,990",4.3,"6,376 Ratings & 425 Reviews",4.0,64.0,5000,6.51,13MP
Vivo,vivo Y91,"₹10,990",4.4,"16,015 Ratings & 1,130 Reviews",3.0,32.0,4030,6.22,13MP
Vivo,vivo T1 5G,"₹15,990",4.3,"69,997 Ratings & 5,199 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo T1 5G,"₹15,990",4.3,"69,997 Ratings & 5,199 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo T1 5G,"₹15,990",4.3,"69,997 Ratings & 5,199 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo T1 5G,"₹16,990",4.4,"1,81,577 Ratings & 13,886 Reviews",6.0,128.0,5000,6.58,50MP
Vivo,vivo T1 5G,"₹19,990",4.3,"18,839 Ratings & 1,501 Reviews",8.0,128.0,5000,6.58,50MP
Vivo,vivo T1 5G,"₹16,990",4.4,"1,81,577 Ratings & 13,886 Reviews",6.0,128.0,5000,6.58,50MP
Vivo,vivo T1 5G,"₹16,990",4.4,"1,81,577 Ratings & 13,886 Reviews",6.0,128.0,5000,6.58,50MP
Vivo,vivo T1 5G,"₹19,990",4.3,"18,839 Ratings & 1,501 Reviews",8.0,128.0,5000,6.58,50MP
Vivo,vivo U10,"₹10,990",4.4,"44,941 Ratings & 3,133 Reviews",3.0,32.0,5000,6.35,13MP
Vivo,vivo Y91i,"₹9,990",4.3,"43,323 Ratings & 2,870 Reviews",2.0,32.0,4030,6.22,13MP
Vivo,vivo Y27,"₹13,999",4.2,"2,830 Ratings & 121 Reviews",6.0,128.0,5000,6.64,50MP
Vivo,vivo Y93,"₹14,990",4.4,"9,434 Ratings & 692 Reviews",3.0,64.0,4030,6.22,13MP
Vivo,vivo T3 Lite 5G,"₹11,499",4.4,"1,06,975 Ratings & 3,636 Reviews",6.0,128.0,5000,6.56,50MP
Vivo,vivo T3 Lite 5G,"₹10,499",4.4,"72,712 Ratings & 2,365 Reviews",4.0,128.0,5000,6.56,50MP
Vivo,vivo Y200e 5G,"₹19,999",4.4,"1,542 Ratings & 77 Reviews",8.0,128.0,5000,6.67,50MP
Vivo,vivo Y200e 5G,"₹19,999",4.4,"1,542 Ratings & 77 Reviews",8.0,128.0,5000,6.67,50MP
Vivo,vivo Y200e 5G,"₹19,999",4.2,415 Ratings & 21 Reviews,6.0,128.0,5000,6.67,50MP
Vivo,vivo X Fold3 Pro,"₹1,59,999",4.7,80 Ratings & 12 Reviews,16.0,512.0,5700,6.53,50MP
Vivo,vivo X Fold3 Pro,"₹1,59,999",4.7,80 Ratings & 12 Reviews,16.0,512.0,5700,6.53,50MP
Vivo,vivo T3 Ultra,"₹31,999",4.5,"10,400 Ratings & 778 Reviews",12.0,256.0,5500,6.78,50MP
Vivo,vivo T3 Ultra,"₹27,999",4.5,"23,682 Ratings & 1,880 Reviews",8.0,128.0,5500,6.78,50MP
Vivo,vivo T3x 5G,"₹13,999",4.5,"1,57,849 Ratings & 5,907 Reviews",6.0,128.0,6000,6.7165354,50MP
Vivo,vivo V29 Pro 5G,"₹39,999",4.5,"6,419 Ratings & 916 Reviews",8.0,256.0,4600,6.78,50MP
Vivo,vivo T3x 5G,"₹12,499",4.4,"58,837 Ratings & 2,326 Reviews",4.0,128.0,6000,6.7165354,50MP
Vivo,vivo Y29,"₹13,990",,,4.0,128.0,5500,6.68,50MP
Vivo,vivo T3x 5G,"₹12,499",4.4,"58,837 Ratings & 2,326 Reviews",4.0,128.0,6000,6.72,50MP
Vivo,vivo X80,"₹43,670",4.4,"1,060 Ratings & 178 Reviews",8.0,128.0,4500,6.78,50MP
Vivo,vivo X Fold5 5G,"₹1,49,999",4.6,45 Ratings & 4 Reviews,16.0,512.0,6000,8.03,50MP
Vivo,vivo T1 Pro 5G,"₹23,999",4.4,"10,145 Ratings & 931 Reviews",6.0,128.0,4700,6.44,64MP
Vivo,vivo T1 Pro 5G,"₹23,999",4.4,"10,145 Ratings & 931 Reviews",6.0,128.0,4700,6.44,64MP
Vivo,vivo X80 Pro,"₹79,999",4.3,"1,074 Ratings & 203 Reviews",12.0,256.0,4700,6.78,50MP
Vivo,vivo T1 Pro 5G,"₹24,999",4.4,"21,322 Ratings & 1,953 Reviews",8.0,128.0,4700,6.44,64MP
Vivo,vivo T1 Pro 5G,"₹24,999",4.4,"21,322 Ratings & 1,953 Reviews",8.0,128.0,4700,6.44,64MP
Vivo,vivo V30 5G,"₹29,999",4.5,"8,194 Ratings & 709 Reviews",8.0,128.0,5000,6.78,50MP
Vivo,vivo T2 Pro 5G,"₹23,999",4.5,"1,25,589 Ratings & 9,175 Reviews",8.0,256.0,4600,6.78,64MP
Vivo,vivo V30 5G,"₹29,999",4.5,"8,194 Ratings & 709 Reviews",8.0,128.0,5000,6.78,50MP
Vivo,vivo Z1Pro,"₹15,990",4.5,"3,59,469 Ratings & 34,806 Reviews",4.0,64.0,5000,6.53,16MP
Vivo,vivo T2x 5G,"₹14,999",4.4,"78,433 Ratings & 4,328 Reviews",8.0,128.0,5000,6.58,50MP
Vivo,vivo Y30,"₹18,990",4.3,"14,349 Ratings & 830 Reviews",4.0,128.0,5000,6.47,13MP
Vivo,vivo T2x 5G,"₹11,999",4.4,"1,89,774 Ratings & 9,362 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo V25 5G,"₹27,999",4.3,"9,409 Ratings & 816 Reviews",8.0,128.0,4500,6.44,64MP
Vivo,vivo T2x 5G,"₹12,999",4.4,"4,56,264 Ratings & 23,582 Reviews",6.0,128.0,5000,6.58,50MP
Vivo,vivo T2x 5G,"₹15,490",4.4,"4,56,264 Ratings & 23,582 Reviews",6.0,128.0,5000,6.58,50MP
Vivo,vivo V25 5G,"₹29,500",4.3,"9,409 Ratings & 816 Reviews",8.0,128.0,4500,6.44,64MP
Vivo,vivo Y17s,"₹10,499",4.3,"1,276 Ratings & 63 Reviews",4.0,128.0,5000,6.56,50MP
Vivo,vivo T2x 5G,"₹12,999",4.4,"4,56,264 Ratings & 23,582 Reviews",6.0,128.0,5000,6.58,50MP
Vivo,vivo T2x 5G,"₹15,490",4.4,"4,56,264 Ratings & 23,582 Reviews",6.0,128.0,5000,6.58,50MP
Vivo,vivo Y16,"₹10,999",4.2,"3,316 Ratings & 164 Reviews",3.0,64.0,5000,6.51,13MP
Vivo,vivo T2x 5G,,4.4,"78,433 Ratings & 4,328 Reviews",8.0,128.0,5000,6.58,50MP
Vivo,vivo Y56 5G,"₹17,999",4.3,"4,661 Ratings & 289 Reviews",8.0,128.0,5000,6.58,50MP
Vivo,vivo T1 Pro 5G,"₹24,999",4.4,"21,322 Ratings & 1,953 Reviews",8.0,128.0,4700,6.44,64MP
Vivo,vivo T1 Pro 5G,"₹24,999",4.4,"21,322 Ratings & 1,953 Reviews",8.0,128.0,4700,6.44,64MP
Vivo,vivo T1 Pro 5G,"₹23,999",4.4,"10,145 Ratings & 931 Reviews",6.0,128.0,4700,6.44,64MP
Vivo,vivo T1 Pro 5G,"₹23,999",4.4,"10,145 Ratings & 931 Reviews",6.0,128.0,4700,6.44,64MP
Vivo,vivo Y22,"₹12,249",4.3,"2,442 Ratings & 142 Reviews",4.0,128.0,5000,6.55,50MP
Vivo,vivo Y16,,4.2,"3,316 Ratings & 164 Reviews",3.0,64.0,5000,6.51,13MP
Vivo,vivo Y22,"₹13,499",4.3,"2,442 Ratings & 142 Reviews",4.0,128.0,5000,6.55,50MP
Vivo,vivo Y100A,"₹21,999",4.3,944 Ratings & 53 Reviews,8.0,128.0,4500,6.38,64MP
Vivo,vivo Y100A,"₹23,999",4.3,944 Ratings & 53 Reviews,8.0,256.0,4500,6.38,64MP
Vivo,vivo Y16,,4.3,"8,527 Ratings & 440 Reviews",4.0,64.0,5000,6.51,13MP
Vivo,vivo Y21T,,4.4,"2,105 Ratings & 129 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo Y22,,4.3,"2,442 Ratings & 142 Reviews",4.0,64.0,5000,6.55,50MP
Vivo,vivo V25 5G,"₹27,999",4.3,"9,409 Ratings & 816 Reviews",8.0,128.0,4500,6.44,64MP
Vivo,vivo Y100A,,4.3,944 Ratings & 53 Reviews,8.0,256.0,4500,6.38,64MP
Vivo,vivo Y22,,4.3,"1,972 Ratings & 109 Reviews",6.0,128.0,5000,6.55,50MP
Vivo,vivo Y20,"₹16,990",4.3,"19,233 Ratings & 1,028 Reviews",4.0,64.0,5000,6.51,13MP
Vivo,vivo Y100A,"₹21,999",4.3,944 Ratings & 53 Reviews,8.0,128.0,4500,6.38,64MP
Vivo,vivo Y100A,"₹21,990",4.3,944 Ratings & 53 Reviews,8.0,128.0,4500,6.38,64MP
Vivo,vivo V23 Pro 5G,"₹38,990",4.3,"4,229 Ratings & 423 Reviews",8.0,128.0,4300,6.56,108MP
Vivo,vivo Y53s,"₹15,490",4.3,"20,294 Ratings & 1,613 Reviews",8.0,128.0,5000,6.58,64MP
Vivo,vivo Y53s,"₹15,490",4.3,"20,294 Ratings & 1,613 Reviews",8.0,128.0,5000,6.58,64MP
Vivo,vivo Y200 5G,"₹21,999",4.4,"3,516 Ratings & 223 Reviews",8.0,128.0,4800,6.67,64MP
Vivo,vivo Y100 5G,"₹21,999",4.3,"3,123 Ratings & 204 Reviews",8.0,128.0,4500,6.38,64MP
Vivo,vivo Y20G,"₹16,990",4.3,"9,165 Ratings & 547 Reviews",4.0,64.0,5000,6.51,13MP
Vivo,vivo Y51A,"₹21,990",4.3,"10,604 Ratings & 799 Reviews",8.0,128.0,5000,6.58,48MP
Vivo,vivo Y91i,"₹9,990",4.3,"43,323 Ratings & 2,870 Reviews",2.0,32.0,4030,6.22,13MP
Vivo,vivo T1 44W,"₹14,499",4.5,"1,16,824 Ratings & 7,268 Reviews",4.0,128.0,5000,6.44,50MP
Vivo,vivo T1 44W,"₹14,499",4.5,"1,16,824 Ratings & 7,268 Reviews",4.0,128.0,5000,6.44,50MP
Vivo,vivo T1 44W,"₹17,999",4.3,"7,991 Ratings & 574 Reviews",8.0,128.0,5000,6.44,50MP
Vivo,vivo Y20G,"₹16,990",4.3,"9,165 Ratings & 547 Reviews",4.0,64.0,5000,6.51,13MP
Vivo,vivo Y20G,"₹18,990",4.3,"6,432 Ratings & 403 Reviews",6.0,128.0,5000,6.51,13MP
Vivo,vivo Y20G,"₹18,990",4.3,"6,432 Ratings & 403 Reviews",6.0,128.0,5000,6.51,13MP
Vivo,vivo Y51A,"₹21,990",4.3,"10,604 Ratings & 799 Reviews",8.0,128.0,5000,6.58,48MP
Vivo,vivo Y51A,"₹20,990",4.3,"3,261 Ratings & 305 Reviews",6.0,128.0,5000,6.58,48MP
Vivo,vivo T1 44W,"₹14,499",4.5,"1,16,824 Ratings & 7,268 Reviews",4.0,128.0,5000,6.44,50MP
Vivo,vivo T1 44W,"₹15,999",4.4,"67,215 Ratings & 4,411 Reviews",6.0,128.0,5000,6.44,50MP
Vivo,vivo T1 44W,"₹15,999",4.4,"67,215 Ratings & 4,411 Reviews",6.0,128.0,5000,6.44,50MP
Vivo,vivo T1 44W,"₹15,999",4.4,"67,215 Ratings & 4,411 Reviews",6.0,128.0,5000,6.44,50MP
Vivo,vivo V20 SE,"₹24,990",4.3,"6,923 Ratings & 503 Reviews",8.0,128.0,4100,6.44,48MP
Vivo,vivo Y20i,"₹15,490",4.4,"10,931 Ratings & 696 Reviews",3.0,64.0,5000,6.51,13MP
Vivo,vivo Y12s,"₹13,990",4.3,"16,483 Ratings & 1,112 Reviews",3.0,32.0,5000,6.51,13MP
Vivo,vivo Y50,"₹19,990",4.4,"19,546 Ratings & 1,348 Reviews",8.0,128.0,5000,6.53,13MP
Vivo,vivo Z1x,"₹17,990",4.5,"1,65,985 Ratings & 17,347 Reviews",6.0,64.0,4500,6.38,48MP
Vivo,vivo Z1x,"₹24,990",4.4,"28,050 Ratings & 2,992 Reviews",8.0,128.0,4500,6.38,48MP
Vivo,vivo V21 5G,"₹27,990",4.3,"17,927 Ratings & 1,727 Reviews",8.0,128.0,4000,6.44,64MP
Vivo,vivo X50,"₹39,990",4.3,"2,107 Ratings & 240 Reviews",8.0,128.0,4200,6.56,48MP
Vivo,vivo V23 5G,"₹29,990",4.4,"26,893 Ratings & 2,955 Reviews",8.0,128.0,4200,6.44,64MP
Vivo,vivo V21 5G,"₹30,990",4.3,"17,927 Ratings & 1,727 Reviews",8.0,256.0,4000,6.44,64MP
Vivo,vivo V21 5G,"₹29,990",4.3,"17,927 Ratings & 1,727 Reviews",8.0,128.0,4000,6.44,64MP
Vivo,vivo Z1Pro,"₹20,990",4.5,"1,63,403 Ratings & 15,519 Reviews",6.0,128.0,5000,6.53,16MP
Vivo,vivo V23 5G,"₹29,990",4.4,"26,893 Ratings & 2,955 Reviews",8.0,128.0,4200,6.44,64MP
Vivo,vivo V15 Pro,"₹34,990",4.5,"3,049 Ratings & 251 Reviews",8.0,128.0,3700,6.39,8MP
Vivo,vivo T1X,"₹12,999",4.5,"98,628 Ratings & 5,197 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo T1X,"₹11,999",4.5,"98,628 Ratings & 5,197 Reviews",4.0,64.0,5000,6.58,50MP
Vivo,vivo T1X,"₹12,999",4.5,"98,628 Ratings & 5,197 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo T3x 5G,"₹12,499",4.4,"58,837 Ratings & 2,326 Reviews",4.0,128.0,6000,6.7165354,50MP
Vivo,vivo T3x 5G,"₹15,499",4.4,"30,757 Ratings & 1,493 Reviews",8.0,128.0,6000,6.7165354,50MP
Vivo,vivo T3x 5G,"₹15,499",4.4,"30,757 Ratings & 1,493 Reviews",8.0,128.0,6000,6.72,50MP
Vivo,vivo T3x 5G,"₹13,999",4.5,"1,57,849 Ratings & 5,907 Reviews",6.0,128.0,6000,6.72,50MP
Vivo,vivo v50 5G,,4.5,"7,739 Ratings & 635 Reviews",8.0,256.0,6000,6.77,50MP
Vivo,vivo Y58 5G,"₹14,939",4.4,"1,405 Ratings & 67 Reviews",8.0,128.0,6000,6.72,50MP
Vivo,vivo T2x 5G,,4.4,"4,56,264 Ratings & 23,582 Reviews",6.0,128.0,5000,6.58,50MP
Vivo,vivo T2x 5G,"₹11,999",4.4,"1,89,774 Ratings & 9,362 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo T2x 5G,"₹11,999",4.4,"1,89,774 Ratings & 9,362 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo Y18,"₹8,499",4.1,"1,717 Ratings & 61 Reviews",4.0,128.0,5000,6.56,50MP
